time,"[inertial_nav_node_[imu]]\omega_{ib,x}^b_rad/s","[inertial_nav_node_[imu]]\omega_{ib,y}^b_rad/s","[inertial_nav_node_[imu]]\omega_{ib,z}^b_rad/s","[inertial_nav_node_[imu]]f_{ib,x}^b_m/s^2","[inertial_nav_node_[imu]]f_{ib,y}^b_m/s^2","[inertial_nav_node_[imu]]f_{ib,z}^b_m/s^2",[inertial_nav_node_[gps]]lat_rad,[inertial_nav_node_[gps]]lon_rad,[inertial_nav_node_[gps]]alt_m,[inertial_nav_node_[gps]]num_sats_?,[inertial_nav_node_[gps]]y_1_?,[inertial_nav_node_[gps]]y_2_?,[inertial_nav_node_[gps]]y_3_?,[inertial_nav_node_[gps]]y_bar_1_?,[inertial_nav_node_[gps]]y_bar_2_?,[inertial_nav_node_[gps]]y_bar_3_?,[inertial_nav_node_[gps]]P_yy_1_?,[inertial_nav_node_[gps]]P_yy_2_?,[inertial_nav_node_[gps]]P_yy_3_?,[inertial_nav_node_[gps]]P_yy_4_?,[inertial_nav_node_[gps]]P_yy_5_?,[inertial_nav_node_[gps]]P_yy_6_?,[inertial_nav_node_[gps]]P_yy_7_?,[inertial_nav_node_[gps]]P_yy_8_?,[inertial_nav_node_[gps]]P_yy_9_?,[inertial_nav_node_[gps]]innovation_1_?,[inertial_nav_node_[gps]]innovation_2_?,[inertial_nav_node_[gps]]innovation_3_?,[inertial_nav_node_[gps]]threshold_1_?,[inertial_nav_node_[gps]]threshold_2_?,[inertial_nav_node_[gps]]threshold_3_?,[inertial_nav_node_[gps]]accepted_?,[inertial_nav_node_[gps]]has\_lock_bool,[inertial_nav_node_[mag]]mx_Gauss,[inertial_nav_node_[mag]]my_Gauss,[inertial_nav_node_[mag]]mz_Gauss,[inertial_nav_node_[x]]roll_rad,[inertial_nav_node_[x]]pitch_rad,[inertial_nav_node_[x]]yaw_rad,[inertial_nav_node_[x]]v_x_m/s,[inertial_nav_node_[x]]v_y_m/s,[inertial_nav_node_[x]]v_z_m/s,[inertial_nav_node_[x]]lat_rad,[inertial_nav_node_[x]]lon_rad,[inertial_nav_node_[x]]alt_m,[inertial_nav_node_[x]]bgx_rad/s,[inertial_nav_node_[x]]bgy_rad/s,[inertial_nav_node_[x]]bgz_rad/s,[inertial_nav_node_[x]]bax_m/s^2,[inertial_nav_node_[x]]bay_m/s^2,[inertial_nav_node_[x]]baz_m/s^2,[inertial_nav_node_[P]]cov_roll_rad^2,[inertial_nav_node_[P]]cov_pitch_rad^2,[inertial_nav_node_[P]]cov_yaw_rad^2,[inertial_nav_node_[P]]cov_v_x_(m/s)^2,[inertial_nav_node_[P]]cov_v_y_(m/s)^2,[inertial_nav_node_[P]]cov_v_z_(m/s)^2,[inertial_nav_node_[P]]cov_lat_rad^2,[inertial_nav_node_[P]]cov_lon_rad^2,[inertial_nav_node_[P]]cov_alt_m^2,[inertial_nav_node_[P]]cov_bgx_(rad/s)^2,[inertial_nav_node_[P]]cov_bgy_(rad/s)^2,[inertial_nav_node_[P]]cov_bgz_(rad/s)^2,[inertial_nav_node_[P]]cov_bax_(m/s^2)^2,[inertial_nav_node_[P]]cov_bay_(m/s^2)^2,[inertial_nav_node_[P]]cov_baz_(m/s^2)^2,[inertial_nav_node_[depth]]-1.041788751e-03_5.294138127e-02,[inertial_nav_node_[depth]]4.683619436e-02_3.817346221e-01,[inertial_nav_node_[depth]]1.000061643e+02_2.366511429e-04,[inertial_nav_node_[depth]]-4.787798311e-02_-3.287932408e-01,[inertial_nav_node_[depth]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[depth]]1_1,[inertial_nav_node_[dvl]]-4.360178984e-03_-2.998190319e-03,[inertial_nav_node_[dvl]]-3.096704039e-03_1.695921844e-02,[inertial_nav_node_[dvl]]4.529677081e-03_3.036092400e-02,[inertial_nav_node_[dvl]]-4.135820899e-05_-5.300162049e-03,[inertial_nav_node_[dvl]]-4.840362620e-01_-1.499653186e+00,[inertial_nav_node_[dvl]]-1.170965101e+00_-3.198155640e+00,[inertial_nav_node_[dvl]]1.158791457e-02_3.531977466e-04,[inertial_nav_node_[dvl]]1.088407747e-02_6.819738781e-04,[inertial_nav_node_[dvl]]1.088292512e-02_3.823290576e-04,[inertial_nav_node_[dvl]]-4.318820775e-03_2.301971730e-03,[inertial_nav_node_[dvl]]4.809395580e-01_1.516612405e+00,[inertial_nav_node_[dvl]]1.175494778e+00_3.228516564e+00,[inertial_nav_node_[dvl]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[dvl]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[dvl]]0.000000000e+00_0.000000000e+00,[inertial_nav_node_[dvl]]1_1
1681084491.3158994,2.477639803e-05,-8.789718794e-05,-4.773665819e-06,1.654282966e-03,-3.421075775e-03,-9.799919469e+00,10,6.467834362e-01,-1.406986193e+00,-1.096052406e-01,0.000000000e+00,0.000000000e+00,6.467851482e-01,-1.406988215e+00,-1.474739864e+00,-1.310301051e-01,1.986598748e-01,1.565958632e-13,1.565989267e-13,1.000000084e+02,1.002700175e-02,1.002852738e-02,-1.712025918e-06,2.021989388e-06,1.365134623e+00,1.310301051e-01,-1.986598748e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35345,-0.35248,0.00084,-4.046625729e-02,-1.259646809e-02,6.454022887e-01,-1.736804841e-01,2.385784611e-01,7.457152670e-01,6.467853138e-01,-1.406988058e+00,-1.498145769e+00,3.559791288e-07,5.744319826e-08,4.522107505e-09,6.429544985e-02,-4.213945181e-01,-3.351555123e-01,3.839241526e-07,3.083199158e-07,1.824172922e-06,2.807958340e-05,2.956433177e-05,3.139204366e-06,2.615221535e-15,2.619023282e-15,9.106852964e-06,7.180706759e-14,7.180709790e-14,7.180712533e-14,1.731745995e-07,1.650242202e-07,1.207294536e-07,3.050025479e-02,6.005323880e-01,7.892142334e-05,-5.700321332e-01,0.000000000e+00,1,2.122641646e-02,9.184130130e-03,-1.594811816e-02,2.144250439e-02,2.531319220e-01,7.393382763e-01,2.093950185e-04,2.094173671e-04,1.795057361e-04,-2.160879346e-04,-2.439477918e-01,-7.552863945e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084491.4158993,6.543951994e-05,-4.175583980e-05,-1.369262777e-05,-1.562229880e-03,-1.934802051e-03,-9.805217063e+00,10,6.467834362e-01,-1.406986193e+00,-1.096052406e-01,0.000000000e+00,0.000000000e+00,6.467851482e-01,-1.406988215e+00,-1.474739864e+00,-1.310301051e-01,1.986598748e-01,1.565958632e-13,1.565989267e-13,1.000000084e+02,1.002700175e-02,1.002852738e-02,-1.712025918e-06,2.021989388e-06,1.365134623e+00,1.310301051e-01,-1.986598748e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35560,-0.35260,0.00007,-4.046560810e-02,-1.259638950e-02,6.454024517e-01,-1.732834122e-01,2.397863725e-01,7.521558959e-01,6.467853132e-01,-1.406988057e+00,-1.513156914e+00,3.559791288e-07,5.744319826e-08,4.522107505e-09,6.429544985e-02,-4.213945181e-01,-3.351555123e-01,3.839243301e-07,3.083196276e-07,1.824173497e-06,2.879772291e-05,3.041143120e-05,3.167299911e-06,2.615236504e-15,2.619054536e-15,9.261256851e-06,7.181168779e-14,7.181171810e-14,7.181174553e-14,1.731858553e-07,1.650354760e-07,1.207407094e-07,3.050025479e-02,6.005323880e-01,7.892142334e-05,-5.700321332e-01,0.000000000e+00,1,2.122641646e-02,9.184130130e-03,-1.594811816e-02,2.144250439e-02,2.531319220e-01,7.393382763e-01,2.093950185e-04,2.094173671e-04,1.795057361e-04,-2.160879346e-04,-2.439477918e-01,-7.552863945e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084491.5158992,1.529011053e-05,6.145947743e-06,-2.023141446e-05,-4.712596444e-03,2.999196273e-03,-9.796159488e+00,10,6.467834362e-01,-1.406986193e+00,-1.096052406e-01,0.000000000e+00,0.000000000e+00,6.467851482e-01,-1.406988215e+00,-1.474739864e+00,-1.310301051e-01,1.986598748e-01,1.565958632e-13,1.565989267e-13,1.000000084e+02,1.002700175e-02,1.002852738e-02,-1.712025918e-06,2.021989388e-06,1.365134623e+00,1.310301051e-01,-1.986598748e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35237,-0.35268,-0.00012,-4.421841960e-02,-1.287336099e-02,6.434633627e-01,-1.314648865e-01,1.982717053e-01,7.331634258e-01,6.467853114e-01,-1.406988063e+00,-1.484025279e+00,3.553850930e-07,5.743699759e-08,4.147185333e-09,6.433765359e-02,-4.216442453e-01,-3.324039101e-01,3.574229188e-07,2.946138412e-07,1.851746032e-06,2.665865765e-05,2.812407607e-05,3.018874123e-06,2.615245042e-15,2.619078239e-15,8.672070176e-06,7.182785756e-14,7.182788791e-14,7.182791621e-14,1.732249338e-07,1.650649589e-07,1.195771937e-07,-2.474168953e-02,6.614775549e-01,7.929526977e-05,-6.862192445e-01,0.000000000e+00,1,9.121556897e-03,7.615989745e-03,4.398808705e-03,3.760959349e-02,1.884245491e-01,7.506596193e-01,2.122993227e-04,2.128098409e-04,1.795375562e-04,-2.848803659e-02,-1.808085593e-01,-7.462608106e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084491.615899,1.985887150e-06,-1.982154055e-05,-3.026600927e-05,4.434349512e-03,1.156180678e-04,-9.796401479e+00,10,6.467834956e-01,-1.406987014e+00,-1.646975377e-01,0.000000000e+00,0.000000000e+00,6.467851147e-01,-1.406988183e+00,-1.536261222e+00,-8.612120560e-02,1.603970227e-01,1.565520449e-13,1.565559197e-13,1.000000089e+02,1.002958459e-02,1.003165986e-02,-1.619019992e-06,1.168968776e-06,1.371563684e+00,8.612120560e-02,-1.603970227e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35669,-0.35291,0.00027,-4.426994106e-02,-1.286692317e-02,6.434595199e-01,-1.276393239e-01,2.005918287e-01,7.590447114e-01,6.467852813e-01,-1.406988026e+00,-1.543800089e+00,3.553768316e-07,5.743652341e-08,4.145495017e-09,6.433776122e-02,-4.216448458e-01,-3.324050519e-01,3.660430956e-07,2.993952172e-07,1.865797155e-06,2.947200980e-05,3.144540104e-05,3.130067786e-06,2.571636535e-15,2.575425767e-15,9.272906139e-06,7.184633835e-14,7.184636870e-14,7.184639701e-14,1.732699375e-07,1.651099559e-07,1.196213950e-07,-2.474168953e-02,6.614775549e-01,7.929526977e-05,-6.862192445e-01,0.000000000e+00,1,9.121556897e-03,7.615989745e-03,4.398808705e-03,3.760959349e-02,1.884245491e-01,7.506596193e-01,2.122993227e-04,2.128098409e-04,1.795375562e-04,-2.848803659e-02,-1.808085593e-01,-7.462608106e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084491.715899,4.559664876e-05,-5.907399964e-05,-1.333050686e-05,-3.584398517e-04,-2.236053249e-04,-9.802124857e+00,10,6.467834956e-01,-1.406987014e+00,-1.646975377e-01,0.000000000e+00,0.000000000e+00,6.467851147e-01,-1.406988183e+00,-1.536261222e+00,-8.612120560e-02,1.603970227e-01,1.565520449e-13,1.565559197e-13,1.000000089e+02,1.002958459e-02,1.003165986e-02,-1.619019992e-06,1.168968776e-06,1.371563684e+00,8.612120560e-02,-1.603970227e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35163,-0.35551,0.00073,-4.769324298e-02,-1.341641330e-02,6.410284449e-01,-9.112830782e-02,1.595025188e-01,7.342145675e-01,6.467852788e-01,-1.406988033e+00,-1.501325721e+00,3.548880814e-07,5.742439909e-08,3.712334703e-09,6.438674207e-02,-4.219376188e-01,-3.290751799e-01,3.400404445e-07,3.460565000e-07,1.877902688e-06,2.697864801e-05,2.864159778e-05,2.973550882e-06,2.571647454e-15,2.575440021e-15,8.642047915e-06,7.186250789e-14,7.186253819e-14,7.186256765e-14,1.733089966e-07,1.651391167e-07,1.183504611e-07,5.979675180e-02,7.172092055e-01,7.973237469e-05,-6.574124537e-01,0.000000000e+00,1,1.846366900e-02,-1.231688814e-03,1.169589800e-03,5.043793868e-02,1.267331289e-01,7.618000067e-01,2.152152520e-04,2.158720044e-04,1.795517917e-04,-3.197426968e-02,-1.279648177e-01,-7.606304169e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084491.815899,1.604689997e-05,-8.452685032e-05,1.724936070e-05,1.240181417e-03,-2.511532584e-03,-9.804443659e+00,10,6.467834956e-01,-1.406987014e+00,-1.646975377e-01,0.000000000e+00,0.000000000e+00,6.467851147e-01,-1.406988183e+00,-1.536261222e+00,-8.612120560e-02,1.603970227e-01,1.565520449e-13,1.565559197e-13,1.000000089e+02,1.002958459e-02,1.003165986e-02,-1.619019992e-06,1.168968776e-06,1.371563684e+00,8.612120560e-02,-1.603970227e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35525,-0.35424,-0.00021,-4.769511313e-02,-1.341808628e-02,6.410300308e-01,-8.617279931e-02,1.604647532e-01,7.565876850e-01,6.467852778e-01,-1.406988031e+00,-1.553615696e+00,3.548880814e-07,5.742439909e-08,3.712334703e-09,6.438674207e-02,-4.219376188e-01,-3.290751799e-01,3.952966899e-07,3.472201742e-07,1.878010131e-06,2.958419060e-05,3.165955153e-05,3.070865825e-06,2.571714933e-15,2.575569567e-15,9.162632826e-06,7.187867859e-14,7.187870889e-14,7.187873835e-14,1.733483919e-07,1.651785120e-07,1.183898564e-07,5.979675180e-02,7.172092055e-01,7.973237469e-05,-6.574124537e-01,0.000000000e+00,1,1.846366900e-02,-1.231688814e-03,1.169589800e-03,5.043793868e-02,1.267331289e-01,7.618000067e-01,2.152152520e-04,2.158720044e-04,1.795517917e-04,-3.197426968e-02,-1.279648177e-01,-7.606304169e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084491.9158988,5.401220054e-05,-5.664321686e-05,-1.030781954e-04,2.246692607e-03,2.183112620e-03,-9.795766013e+00,10,6.467836277e-01,-1.406986454e+00,8.717824919e-01,0.000000000e+00,0.000000000e+00,6.467850850e-01,-1.406988167e+00,-1.578228255e+00,-4.499479625e-02,1.243653578e-01,1.565098378e-13,1.565135312e-13,1.000000090e+02,1.003100167e-02,1.003324313e-02,-1.457251766e-06,1.712892769e-06,2.450010747e+00,4.499479625e-02,-1.243653578e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35302,-0.35340,0.00150,-4.773953224e-02,-1.341009102e-02,6.410223685e-01,-7.977659495e-02,1.612291319e-01,7.853280759e-01,6.467852501e-01,-1.406988009e+00,-1.623104497e+00,3.548807899e-07,5.742584961e-08,3.710540962e-09,6.438684718e-02,-4.219380580e-01,-3.290758464e-01,4.555690726e-07,3.711305150e-07,1.905903746e-06,3.328706512e-05,3.593316167e-05,3.197417758e-06,2.529560973e-15,2.533374227e-15,9.879530377e-06,7.189946948e-14,7.189949978e-14,7.189952925e-14,1.733990270e-07,1.652291419e-07,1.184400062e-07,5.979675180e-02,7.172092055e-01,7.973237469e-05,-6.574124537e-01,0.000000000e+00,1,1.846366900e-02,-1.231688814e-03,1.169589800e-03,5.043793868e-02,1.267331289e-01,7.618000067e-01,2.152152520e-04,2.158720044e-04,1.795517917e-04,-3.197426968e-02,-1.279648177e-01,-7.606304169e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084492.0158987,2.193683067e-05,-1.087388048e-04,-1.225766937e-05,-2.488376379e-03,3.224440366e-03,-9.798724212e+00,10,6.467836277e-01,-1.406986454e+00,8.717824919e-01,0.000000000e+00,0.000000000e+00,6.467850850e-01,-1.406988167e+00,-1.578228255e+00,-4.499479625e-02,1.243653578e-01,1.565098378e-13,1.565135312e-13,1.000000090e+02,1.003100167e-02,1.003324313e-02,-1.457251766e-06,1.712892769e-06,2.450010747e+00,4.499479625e-02,-1.243653578e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35191,-0.35328,-0.00133,-5.017611864e-02,-1.432098719e-02,6.385965663e-01,-4.674398479e-02,1.243498667e-01,7.607508634e-01,6.467852483e-01,-1.406988016e+00,-1.581441104e+00,3.545160039e-07,5.738960170e-08,3.283572227e-09,6.443446324e-02,-4.222225411e-01,-3.256419610e-01,4.112292271e-07,3.374172913e-07,1.917313051e-06,3.017157515e-05,3.228922333e-05,3.030671132e-06,2.529562454e-15,2.533387636e-15,9.156153603e-06,7.191563882e-14,7.191566899e-14,7.191569985e-14,1.734380542e-07,1.652581086e-07,1.170534085e-07,1.222838863e-02,7.681334555e-01,7.994670079e-05,-7.559050669e-01,0.000000000e+00,1,-1.542714386e-02,-6.450137906e-04,-9.882464439e-03,6.485559072e-02,6.833692738e-02,7.668022491e-01,2.178633410e-04,2.184480539e-04,1.795544188e-04,-8.028273457e-02,-6.898194117e-02,-7.766847136e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084492.1158986,8.007874430e-05,-3.947162594e-05,-5.165542015e-05,2.265487464e-04,-1.214979067e-03,-9.795976109e+00,10,6.467835333e-01,-1.406986389e+00,-4.508721294e-01,0.000000000e+00,0.000000000e+00,6.467850574e-01,-1.406988142e+00,-1.623772427e+00,-1.071251385e-02,8.827843833e-02,1.564693437e-13,1.564742162e-13,1.000000093e+02,1.003305119e-02,1.003552684e-02,-1.524128952e-06,1.752944366e-06,1.172900297e+00,1.071251385e-02,-8.827843833e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35426,-0.35422,-0.00022,-5.020813356e-02,-1.431027734e-02,6.385891297e-01,-3.942942299e-02,1.239147857e-01,7.860496981e-01,6.467852243e-01,-1.406987986e+00,-1.643410949e+00,3.545109788e-07,5.739059632e-08,3.281824135e-09,6.443458277e-02,-4.222231533e-01,-3.256418412e-01,4.206262654e-07,3.551560917e-07,1.931458094e-06,3.353259085e-05,3.616237410e-05,3.143125710e-06,2.488764170e-15,2.492540261e-15,9.787115618e-06,7.193411960e-14,7.193414977e-14,7.193418065e-14,1.734830633e-07,1.653031129e-07,1.170981225e-07,1.222838863e-02,7.681334555e-01,7.994670079e-05,-7.559050669e-01,0.000000000e+00,1,-1.542714386e-02,-6.450137906e-04,-9.882464439e-03,6.485559072e-02,6.833692738e-02,7.668022491e-01,2.178633410e-04,2.184480539e-04,1.795544188e-04,-8.028273457e-02,-6.898194117e-02,-7.766847136e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084492.2158985,-3.402247667e-05,-4.562241510e-05,-2.444913110e-05,1.438894673e-03,4.565740782e-03,-9.797001183e+00,10,6.467835333e-01,-1.406986389e+00,-4.508721294e-01,0.000000000e+00,0.000000000e+00,6.467850574e-01,-1.406988142e+00,-1.623772427e+00,-1.071251385e-02,8.827843833e-02,1.564693437e-13,1.564742162e-13,1.000000093e+02,1.003305119e-02,1.003552684e-02,-1.524128952e-06,1.752944366e-06,1.172900297e+00,1.071251385e-02,-8.827843833e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35333,-0.35275,0.00116,-5.191740939e-02,-1.470877329e-02,6.357853468e-01,-1.674198456e-02,8.900632670e-02,7.590179127e-01,6.467852214e-01,-1.406987993e+00,-1.596597162e+00,3.543218108e-07,5.741229958e-08,2.789851592e-09,6.448680495e-02,-4.225359200e-01,-3.216831822e-01,3.810436828e-07,3.229344626e-07,1.926968943e-06,3.047342961e-05,3.257513161e-05,2.986673832e-06,2.488776129e-15,2.492561336e-15,9.113749914e-06,7.195259888e-14,7.195262883e-14,7.195266131e-14,1.735276947e-07,1.653378901e-07,1.156340874e-07,7.420995622e-02,8.147882199e-01,8.021993380e-05,-7.405782636e-01,0.000000000e+00,1,9.014639097e-03,1.250442899e-02,-2.626237641e-04,7.156804639e-02,1.702849587e-02,7.774953167e-01,2.212595006e-04,2.215724709e-04,1.795784479e-04,-6.255340729e-02,-4.524066880e-03,-7.777579405e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084492.3158984,1.104031880e-06,-8.289536046e-05,-4.270695545e-05,-3.596397759e-03,2.384136877e-03,-9.799609646e+00,10,6.467835333e-01,-1.406986389e+00,-4.508721294e-01,0.000000000e+00,0.000000000e+00,6.467850574e-01,-1.406988142e+00,-1.623772427e+00,-1.071251385e-02,8.827843833e-02,1.564693437e-13,1.564742162e-13,1.000000093e+02,1.003305119e-02,1.003552684e-02,-1.524128952e-06,1.752944366e-06,1.172900297e+00,1.071251385e-02,-8.827843833e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35157,-0.35526,0.00139,-5.191812016e-02,-1.470986438e-02,6.357847238e-01,-1.071810961e-02,8.828440432e-02,7.778469902e-01,6.467852213e-01,-1.406987992e+00,-1.642797505e+00,3.543218108e-07,5.741229958e-08,2.789851592e-09,6.448680495e-02,-4.225359200e-01,-3.216831822e-01,3.810699893e-07,3.229509601e-07,1.941059775e-06,3.305068088e-05,3.552649707e-05,3.070931796e-06,2.488844597e-15,2.492686042e-15,9.578991942e-06,7.196645948e-14,7.196648943e-14,7.196652191e-14,1.735614621e-07,1.653716575e-07,1.156678548e-07,7.420995622e-02,8.147882199e-01,8.021993380e-05,-7.405782636e-01,0.000000000e+00,1,9.014639097e-03,1.250442899e-02,-2.626237641e-04,7.156804639e-02,1.702849587e-02,7.774953167e-01,2.212595006e-04,2.215724709e-04,1.795784479e-04,-6.255340729e-02,-4.524066880e-03,-7.777579405e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084492.4158983,1.768615498e-05,-2.379645970e-06,-3.259468774e-05,-1.273546406e-03,3.015903231e-03,-9.797513813e+00,10,6.467834210e-01,-1.406986889e+00,-2.076959973e+00,0.000000000e+00,0.000000000e+00,6.467850308e-01,-1.406988119e+00,-1.670999463e+00,1.881524638e-02,6.299283057e-02,1.564296191e-13,1.564331328e-13,1.000000096e+02,1.003461641e-02,1.003713117e-02,-1.609874585e-06,1.229054545e-06,-4.059605107e-01,-1.881524638e-02,-6.299283057e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35401,-0.35296,0.00135,-5.193868674e-02,-1.469629109e-02,6.357778402e-01,-1.550794893e-03,8.694484292e-02,8.058807503e-01,6.467851970e-01,-1.406987963e+00,-1.714181797e+00,3.543188182e-07,5.741375477e-08,2.788065393e-09,6.448693933e-02,-4.225365798e-01,-3.216827812e-01,3.859936267e-07,3.591753683e-07,1.955159283e-06,3.719447690e-05,4.027796699e-05,3.198751784e-06,2.449372838e-15,2.453184217e-15,1.032161812e-05,7.198725036e-14,7.198728030e-14,7.198731281e-14,1.736121005e-07,1.654222910e-07,1.157183248e-07,7.420995622e-02,8.147882199e-01,8.021993380e-05,-7.405782636e-01,0.000000000e+00,1,9.014639097e-03,1.250442899e-02,-2.626237641e-04,7.156804639e-02,1.702849587e-02,7.774953167e-01,2.212595006e-04,2.215724709e-04,1.795784479e-04,-6.255340729e-02,-4.524066880e-03,-7.777579405e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084492.5158982,2.467157224e-05,-2.124515607e-05,-8.246610447e-05,4.777341007e-03,-1.009502167e-04,-9.796253373e+00,10,6.467836711e-01,-1.406986407e+00,-8.139882626e-01,0.000000000e+00,0.000000000e+00,6.467850028e-01,-1.406988103e+00,-1.700326043e+00,4.241721457e-02,3.725439164e-02,1.563914102e-13,1.563967462e-13,1.000000098e+02,1.003601981e-02,1.003835492e-02,-1.331644481e-06,1.696813611e-06,8.863377803e-01,-4.241721457e-02,-3.725439164e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35416,-0.35437,0.00099,-5.286993490e-02,-1.518735377e-02,6.331267995e-01,2.098922279e-02,6.243504189e-02,7.941111038e-01,6.467851696e-01,-1.406987949e+00,-1.706491458e+00,3.543220499e-07,5.740803578e-08,2.332731695e-09,6.453811573e-02,-4.228364442e-01,-3.176488928e-01,3.828796230e-07,3.975632009e-07,1.975210183e-06,3.543059133e-05,3.804045634e-05,3.104373126e-06,2.411084640e-15,2.414825385e-15,9.966519573e-06,7.201727991e-14,7.201730957e-14,7.201734392e-14,1.736848368e-07,1.654854245e-07,1.141846542e-07,-2.791327262e-03,8.630572796e-01,8.060147808e-05,-8.658486069e-01,0.000000000e+00,1,-1.977481066e-02,-3.923963981e-03,8.183491950e-03,8.240219427e-02,-2.111903612e-02,7.749077079e-01,2.227416235e-04,2.225673822e-04,1.795549267e-04,-1.021770049e-01,1.719507214e-02,-7.667242160e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
1681084492.6158981,3.373016835e-05,-3.070028675e-05,-2.175745442e-05,4.729575666e-03,3.598020127e-04,-9.796831726e+00,10,6.467836711e-01,-1.406986407e+00,-8.139882626e-01,0.000000000e+00,0.000000000e+00,6.467850028e-01,-1.406988103e+00,-1.700326043e+00,4.241721457e-02,3.725439164e-02,1.563914102e-13,1.563967462e-13,1.000000098e+02,1.003601981e-02,1.003835492e-02,-1.331644481e-06,1.696813611e-06,8.863377803e-01,-4.241721457e-02,-3.725439164e-02,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,0.000000000e+00,1,0.35219,-0.35298,-0.00069,-5.339311711e-02,-1.634602266e-02,6.301108592e-01,3.621522930e-02,3.797146603e-02,7.751089253e-01,6.467851668e-01,-1.406987955e+00,-1.682252881e+00,3.544448751e-07,5.745335503e-08,1.813307511e-09,6.459317948e-02,-4.231632838e-01,-3.130465482e-01,3.708764512e-07,3.674960388e-07,1.997384087e-06,3.367853636e-05,3.580863313e-05,3.006192997e-06,2.411147960e-15,2.414932468e-15,9.591188002e-06,7.204730944e-14,7.204733882e-14,7.204737502e-14,1.737575951e-07,1.655491142e-07,1.125788141e-07,6.767379768e-03,8.924816675e-01,8.076924468e-05,-8.857142877e-01,0.000000000e+00,1,5.001593695e-03,4.524162296e-03,-2.512377603e-02,8.932843087e-02,-5.516601593e-02,7.762804221e-01,2.251551549e-04,2.244587852e-04,1.795575668e-04,-8.432683717e-02,5.969017823e-02,-8.014041981e-01,0.000000000e+00,0.000000000e+00,0.000000000e+00,1
